area,ciudad,conglomerado,panelm,vivienda,hogar,s101p11,s101p12a,s101p12b,s101p12c,s101p12d,s101p12e,s101p2a,s101p2b,s101p2c,s101p2d,s101p2e,s101p2f,s101p5a,s101p5b,s101p5c,s101p5d,s101p5e,s101p5f,s101p5g,s101p51a,s101p52a,s101p51b,s101p52b,s101p51c,s101p52c,s101p51d,s101p52d,s101p51e,s101p52e,s101p51f,s101p52f,s101p51g,s101p52g,s101p51h,s101p52h,s101p51i,s101p52i,s101p51j,s101p52j,s101p51k,s101p52k,s101p51l,s101p52l,s101p61,s101p62,s101p63,s101p64,s101p65,s101p66,s101p67,s101p68,s101p71,s101p72,s101p73,s101p74,s101p75,s101p76,s101p77,estrato,fexp,upm,id_vivienda,id_hogar
2,110853,101,17,1,1,2,2,2,2,2,2,3,3,3,3,3,3,8,8,8,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,2,1,2,2,1,2,2,1123,217.9721393,1.10853E+11,1.10853E+16,1.10853E+17
2,110853,101,17,2,1,1,1,2,2,2,2,5,1,7,7,7,7,8,8,4,8,6,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,2,2,1,1,2,2,3,2,2,1123,217.9721393,1.10853E+11,1.10853E+16,1.10853E+17
2,110853,101,17,3,1,2,2,2,2,2,2,3,3,3,3,3,3,8,8,8,3,3,8,3,7,,7,,2,20,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,1123,217.9721393,1.10853E+11,1.10853E+16,1.10853E+17
2,110853,101,17,5,1,1,1,1,1,1,2,5,2,2,2,2,7,8,8,8,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1123,217.9721393,1.10853E+11,1.10853E+16,1.10853E+17
2,110853,101,17,6,1,2,2,2,2,2,2,3,3,3,3,3,3,8,8,5,3,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1123,217.9721393,1.10853E+11,1.10853E+16,1.10853E+17
2,110853,101,17,7,1,2,2,2,2,2,2,3,3,7,7,7,7,8,8,5,3,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,2,2,2,2,2,2,1,2,1,1,2,2,1123,217.9721393,1.10853E+11,1.10853E+16,1.10853E+17
2,110853,101,17,9,1,2,2,2,2,2,2,3,3,3,3,3,3,8,3,8,3,3,8,8,7,,7,,7,,5,20,7,,7,,7,,5,5,7,,7,,7,,7,,2,2,1,1,1,2,2,2,2,1,2,2,1,2,2,1123,217.9721393,1.10853E+11,1.10853E+16,1.10853E+17
2,111050,901202,18,1,1,2,1,1,2,2,2,4,2,2,3,7,7,8,8,8,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1122,155.4793343,1.11051E+11,1.11051E+16,1.11051E+17
2,111050,901202,18,2,1,1,2,2,2,2,2,5,3,3,3,3,7,3,3,4,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,2,2,2,1,1,1,2,1,2,2,1122,155.4793343,1.11051E+11,1.11051E+16,1.11051E+17
2,111050,901202,18,3,1,2,1,1,1,2,2,4,2,2,2,3,3,8,8,8,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1122,155.4793343,1.11051E+11,1.11051E+16,1.11051E+17
2,111050,901202,18,4,1,1,2,2,2,1,2,5,4,4,7,2,3,3,4,4,6,8,8,2,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,2,2,2,2,1,1,2,3,1,2,2,1122,155.4793343,1.11051E+11,1.11051E+16,1.11051E+17
2,111050,901202,18,5,1,1,2,2,2,1,2,5,4,4,7,2,7,8,8,4,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,1122,155.4793343,1.11051E+11,1.11051E+16,1.11051E+17
2,111050,901202,18,6,1,1,2,2,1,1,1,5,4,4,2,2,2,8,4,4,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,2,1,2,2,2,1,1,2,2,1,2,2,1122,155.4793343,1.11051E+11,1.11051E+16,1.11051E+17
2,111050,901202,18,7,1,1,1,1,2,2,1,5,2,2,4,4,2,8,8,5,3,2,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1122,155.4793343,1.11051E+11,1.11051E+16,1.11051E+17
2,111153,900402,17,1,1,1,2,2,2,2,2,5,3,3,3,3,3,8,3,5,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,1121,1221.547272,1.11154E+11,1.11154E+16,1.11154E+17
2,111153,900402,17,2,1,2,2,2,2,2,2,4,4,4,7,7,4,8,8,5,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,2,2,2,2,3,3,3,3,3,3,3,1121,1221.547272,1.11154E+11,1.11154E+16,1.11154E+17
2,111153,900402,17,3,1,1,2,2,2,2,2,5,4,4,7,7,7,8,4,5,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,2,2,2,2,2,1,1,2,2,1,2,2,1121,1221.547272,1.11154E+11,1.11154E+16,1.11154E+17
2,111153,900402,17,4,1,2,2,2,2,2,2,4,3,3,7,3,7,8,3,5,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1121,1221.547272,1.11154E+11,1.11154E+16,1.11154E+17
2,111153,900402,17,5,1,1,2,2,2,2,2,5,3,3,3,3,7,8,3,5,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1121,1221.547272,1.11154E+11,1.11154E+16,1.11154E+17
2,111153,900402,17,6,1,1,2,2,2,2,2,5,4,4,7,7,7,8,4,4,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1121,1221.547272,1.11154E+11,1.11154E+16,1.11154E+17
2,111153,900402,17,7,1,1,2,2,2,2,2,5,4,4,7,7,7,8,4,5,4,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1121,1221.547272,1.11154E+11,1.11154E+16,1.11154E+17
2,111153,900501,19,1,1,1,2,2,2,2,2,5,4,4,7,4,7,8,4,5,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1121,581.5912705,1.11154E+11,1.11154E+16,1.11154E+17
2,111153,900501,19,2,1,1,2,2,2,2,2,5,4,4,7,4,7,8,4,5,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1121,581.5912705,1.11154E+11,1.11154E+16,1.11154E+17
2,111153,900501,19,3,1,1,2,2,2,2,2,5,3,3,3,3,3,8,3,5,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,1121,581.5912705,1.11154E+11,1.11154E+16,1.11154E+17
2,111153,900501,19,4,1,1,2,2,2,2,2,5,4,4,4,4,7,8,4,5,6,4,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,1121,581.5912705,1.11154E+11,1.11154E+16,1.11154E+17
2,111153,900501,19,5,1,1,2,2,2,2,2,5,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,1,1,2,2,2,2,1,1,2,2,1,2,2,1121,581.5912705,1.11154E+11,1.11154E+16,1.11154E+17
2,111153,900501,19,6,1,1,2,2,2,2,2,5,3,3,4,3,7,8,3,5,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,1,1,2,2,2,2,1,1,2,2,1,2,2,1121,581.5912705,1.11154E+11,1.11154E+16,1.11154E+17
2,111153,900501,19,7,1,1,2,2,2,2,2,5,4,4,6,4,7,8,4,5,4,4,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,1121,581.5912705,1.11154E+11,1.11154E+16,1.11154E+17
2,111350,900201,33,1,1,2,2,2,2,2,2,3,3,3,7,3,7,8,8,4,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,2,2,2,1,1,2,2,1,2,2,1121,440.6941084,1.11351E+11,1.11351E+16,1.11351E+17
2,111350,900201,33,2,1,1,2,2,1,1,2,5,4,4,2,2,4,8,8,4,4,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,1,2,2,2,2,1,2,1,3,2,2,1121,440.6941084,1.11351E+11,1.11351E+16,1.11351E+17
2,111350,900201,33,3,1,1,1,1,2,2,2,5,2,2,7,7,7,6,8,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2,1121,440.6941084,1.11351E+11,1.11351E+16,1.11351E+17
2,111350,900201,33,4,1,2,2,2,2,2,2,3,3,3,7,7,7,8,3,4,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1121,440.6941084,1.11351E+11,1.11351E+16,1.11351E+17
2,111350,900201,33,5,1,1,1,1,2,2,2,5,2,2,7,7,7,6,3,8,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,2,1,2,2,2,2,1,2,1,1,2,2,1121,440.6941084,1.11351E+11,1.11351E+16,1.11351E+17
2,111350,900201,33,6,1,1,1,1,1,2,2,5,2,2,2,3,7,8,8,3,3,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1121,440.6941084,1.11351E+11,1.11351E+16,1.11351E+17
2,111350,900201,33,7,1,2,2,1,2,1,1,3,4,2,7,2,2,8,8,5,6,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,2,2,1,1,2,3,3,3,2,1121,440.6941084,1.11351E+11,1.11351E+16,1.11351E+17
2,111452,900501,19,1,1,2,2,1,2,2,2,4,3,2,3,3,7,6,3,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1121,150.0381093,1.11453E+11,1.11453E+16,1.11453E+17
2,111452,900501,19,2,1,1,2,2,2,2,2,5,4,4,7,7,7,8,8,8,4,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1121,150.0381093,1.11453E+11,1.11453E+16,1.11453E+17
2,111452,900501,19,3,1,1,2,2,2,2,2,5,4,4,7,4,7,8,8,4,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1121,150.0381093,1.11453E+11,1.11453E+16,1.11453E+17
2,111452,900501,19,4,1,1,2,2,2,2,2,5,4,4,7,4,7,8,8,4,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,2,2,2,2,2,3,2,2,2,2,1121,150.0381093,1.11453E+11,1.11453E+16,1.11453E+17
2,111452,900501,19,5,1,1,2,2,1,1,1,5,4,4,2,2,2,8,8,5,4,4,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,3,1,2,2,1121,150.0381093,1.11453E+11,1.11453E+16,1.11453E+17
2,111452,900501,19,6,1,2,1,1,2,2,2,4,2,2,3,7,7,6,3,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1121,150.0381093,1.11453E+11,1.11453E+16,1.11453E+17
2,111452,900501,19,7,1,1,2,2,2,2,2,5,4,4,7,4,7,8,8,4,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,2,2,2,2,2,3,2,2,2,2,1121,150.0381093,1.11453E+11,1.11453E+16,1.11453E+17
2,111550,900303,17,1,1,1,1,1,2,1,2,5,2,2,7,2,7,8,8,8,2,2,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,2,2,2,1,1,2,2,1,2,2,1121,266.0273498,1.11551E+11,1.11551E+16,1.11551E+17
2,111550,900303,17,2,1,1,2,2,2,2,2,5,4,4,7,7,4,8,8,8,4,4,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1121,266.0273498,1.11551E+11,1.11551E+16,1.11551E+17
2,111550,900303,17,3,1,1,2,2,2,2,2,5,4,4,4,4,4,8,8,8,4,4,8,8,2,20,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,1121,266.0273498,1.11551E+11,1.11551E+16,1.11551E+17
2,111550,900303,17,4,1,1,2,2,2,2,2,5,4,4,7,3,7,8,8,8,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,2,2,2,2,2,1,1,2,2,1,2,2,1121,266.0273498,1.11551E+11,1.11551E+16,1.11551E+17
2,111550,900303,17,5,1,1,2,2,2,2,2,5,4,7,7,7,7,8,8,8,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1121,266.0273498,1.11551E+11,1.11551E+16,1.11551E+17
2,111550,900303,17,7,1,1,2,2,2,2,2,5,4,4,7,4,7,8,8,8,6,4,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,1,1,1,2,2,2,1,1,2,2,1,2,2,1121,266.0273498,1.11551E+11,1.11551E+16,1.11551E+17
2,111550,900303,17,9,1,1,2,2,2,2,2,5,4,4,7,7,7,8,8,8,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,2,2,2,1,1,2,2,1,2,2,1121,266.0273498,1.11551E+11,1.11551E+16,1.11551E+17
1,120150,2304,17,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1212,803.7912578,1.2015E+11,1.2015E+16,1.2015E+17
1,120150,2304,17,2,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,1,1,2,1,1,2,2,1,2,2,1212,803.7912578,1.2015E+11,1.2015E+16,1.2015E+17
1,120150,2304,17,3,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1212,803.7912578,1.2015E+11,1.2015E+16,1.2015E+17
1,120150,2304,17,4,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,2,2,2,2,1,2,2,1,1,2,1212,803.7912578,1.2015E+11,1.2015E+16,1.2015E+17
1,120150,2304,17,5,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,2,1,2,2,1,1,2,1212,803.7912578,1.2015E+11,1.2015E+16,1.2015E+17
1,120150,2304,17,6,1,1,1,1,2,2,2,3,2,2,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,1212,803.7912578,1.2015E+11,1.2015E+16,1.2015E+17
1,120150,2304,17,7,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1212,803.7912578,1.2015E+11,1.2015E+16,1.2015E+17
1,120150,7702,19,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,1213,1689.420545,1.2015E+11,1.2015E+16,1.2015E+17
1,120150,7702,19,2,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,2,2,2,2,1,2,2,1,1,2,1213,1689.420545,1.2015E+11,1.2015E+16,1.2015E+17
1,120150,7702,19,3,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,1213,1689.420545,1.2015E+11,1.2015E+16,1.2015E+17
1,120150,7702,19,4,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,5,2,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,1,2,2,1,1,2,2,1,1,2,1213,1689.420545,1.2015E+11,1.2015E+16,1.2015E+17
1,120150,7702,19,5,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,2,2,2,2,1,2,2,1,1,2,1213,1689.420545,1.2015E+11,1.2015E+16,1.2015E+17
1,120150,7702,19,6,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,1213,1689.420545,1.2015E+11,1.2015E+16,1.2015E+17
1,120150,7702,19,7,1,2,1,1,2,2,2,3,2,2,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,3,3,3,3,3,3,3,2,1,2,2,1,2,2,1213,1689.420545,1.2015E+11,1.2015E+16,1.2015E+17
1,120150,9601,19,1,1,2,2,1,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,8,7,,7,,7,,7,,2,5,7,,7,,7,,7,,7,,7,,7,,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1212,1411.751872,1.2015E+11,1.2015E+16,1.2015E+17
1,120150,9601,19,2,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,1212,1411.751872,1.2015E+11,1.2015E+16,1.2015E+17
1,120150,9601,19,3,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,1212,1411.751872,1.2015E+11,1.2015E+16,1.2015E+17
1,120150,9601,19,4,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1212,1411.751872,1.2015E+11,1.2015E+16,1.2015E+17
1,120150,9601,19,5,1,2,2,1,2,2,2,3,3,2,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1212,1411.751872,1.2015E+11,1.2015E+16,1.2015E+17
1,120150,9601,19,6,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,1212,1411.751872,1.2015E+11,1.2015E+16,1.2015E+17
1,120150,9601,19,7,1,2,1,1,2,2,2,3,2,2,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1212,1411.751872,1.2015E+11,1.2015E+16,1.2015E+17
2,120153,900201,17,1,1,2,1,1,2,2,2,3,2,2,7,7,7,3,3,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,3,3,3,3,3,3,3,1,1,3,2,1,2,2,1221,2095.776963,1.20154E+11,1.20154E+16,1.20154E+17
2,120153,900201,17,2,1,1,2,2,2,2,2,5,3,3,7,7,7,3,3,5,8,3,8,8,7,,7,,7,,4,1,7,,7,,7,,7,,7,,7,,7,,7,,1,3,3,3,3,3,3,3,1,1,2,2,1,1,2,1221,2095.776963,1.20154E+11,1.20154E+16,1.20154E+17
2,120153,900201,17,3,1,2,2,2,2,2,2,3,3,3,7,7,7,4,3,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,3,3,3,3,3,3,3,1,1,2,2,1,2,2,1221,2095.776963,1.20154E+11,1.20154E+16,1.20154E+17
2,120153,900201,17,4,1,1,2,2,2,2,2,5,3,3,3,7,7,3,3,5,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,3,3,3,3,3,3,3,1,1,2,1,1,1,2,1221,2095.776963,1.20154E+11,1.20154E+16,1.20154E+17
2,120153,900201,17,5,1,1,2,2,2,2,2,5,3,3,3,7,7,4,3,5,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,2,2,2,2,2,1,1,2,1,1,2,2,1221,2095.776963,1.20154E+11,1.20154E+16,1.20154E+17
2,120153,900201,17,6,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,3,4,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,3,3,3,3,3,3,3,1,2,2,2,1,2,2,1221,2095.776963,1.20154E+11,1.20154E+16,1.20154E+17
2,120153,900201,17,7,1,1,2,2,2,2,2,5,3,3,3,3,3,3,4,8,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1221,2095.776963,1.20154E+11,1.20154E+16,1.20154E+17
2,120155,901403,19,1,1,2,1,1,2,2,2,3,2,2,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,3,3,3,3,3,3,3,1,1,2,3,1,2,2,1222,973.5300058,1.20156E+11,1.20156E+16,1.20156E+17
2,120155,901403,19,2,1,2,1,1,2,2,2,3,2,2,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,2,2,2,1,1,2,2,1,2,2,1222,973.5300058,1.20156E+11,1.20156E+16,1.20156E+17
2,120155,901403,19,3,1,2,1,1,2,2,2,3,2,2,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,1,2,2,1,1,2,3,1,2,2,1222,973.5300058,1.20156E+11,1.20156E+16,1.20156E+17
2,120155,901403,19,4,1,1,2,2,2,2,2,2,4,4,6,4,4,6,4,2,6,4,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,1,2,2,1,1,2,2,1,1,2,1222,973.5300058,1.20156E+11,1.20156E+16,1.20156E+17
2,120155,901403,19,5,1,1,2,1,2,2,2,2,3,2,3,3,7,3,3,2,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,1222,973.5300058,1.20156E+11,1.20156E+16,1.20156E+17
2,120155,901403,19,6,1,1,2,2,2,2,2,5,4,4,6,4,7,4,4,5,4,4,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,3,3,3,3,3,3,3,1,1,2,2,1,2,2,1222,973.5300058,1.20156E+11,1.20156E+16,1.20156E+17
2,120155,901403,19,7,1,1,2,1,1,2,2,2,4,1,2,4,7,6,4,2,6,4,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,3,3,3,3,3,3,3,1,1,2,2,1,2,2,1222,973.5300058,1.20156E+11,1.20156E+16,1.20156E+17
2,120350,900803,18,1,1,2,2,1,2,2,2,3,3,2,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,1,1,2,2,1,2,2,1223,106.6166374,1.20351E+11,1.20351E+16,1.20351E+17
2,120350,900803,18,2,1,1,1,1,2,2,2,5,2,2,3,3,3,3,3,3,3,3,8,8,7,,7,,5,6,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,2,2,2,1,1,2,2,1,2,2,1223,106.6166374,1.20351E+11,1.20351E+16,1.20351E+17
2,120350,900803,18,3,1,2,2,1,2,2,2,3,3,2,3,3,7,3,3,4,3,3,3,3,7,,7,,5,4,5,5,7,,5,2,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,2,2,2,1,2,2,1,2,2,1223,106.6166374,1.20351E+11,1.20351E+16,1.20351E+17
2,120350,900803,18,4,1,2,2,1,2,2,2,3,3,2,3,3,3,3,3,3,3,3,8,8,7,,7,,5,3,5,8,7,,7,,7,,2,5,7,,7,,7,,7,,2,1,1,1,1,2,2,2,2,1,3,2,2,2,2,1223,106.6166374,1.20351E+11,1.20351E+16,1.20351E+17
2,120350,900803,18,5,1,1,2,1,2,1,2,5,3,2,3,2,3,3,3,3,3,3,8,8,7,,7,,7,,5,5,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,2,1,2,2,1,2,2,1223,106.6166374,1.20351E+11,1.20351E+16,1.20351E+17
2,120350,900803,18,6,1,1,2,2,2,1,2,5,4,4,3,2,7,4,4,5,4,4,8,8,7,,7,,5,5,2,2,7,,7,,7,,7,,5,5,5,1,5,1,7,,2,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1223,106.6166374,1.20351E+11,1.20351E+16,1.20351E+17
